"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","upregulated","downregulated"
"gene:ENSG00000174808",9.93150794713867,2.50015075904321,0.450598240165086,5.54851425546453,2.88107397215126e-08,5.41242898556481e-07,972,363
"gene:ENSG00000151150",9.67498599319919,2.49182656145468,0.458052876892061,5.4400412859799,5.32682252476164e-08,9.38579006082165e-07,972,363
"gene:ENSG00000052802",176.052183760758,2.49179451583261,0.390148149774326,6.38679054936935,1.69403408703514e-10,5.15701994020202e-09,972,363
"gene:ENSG00000001630",79.9370343884065,2.48433536614419,0.855731310917882,2.90317221591369,0.00369403440624893,0.0154704986893258,972,363
"gene:ENSG00000092607",3.7315165236185,2.47700185688918,0.586349067582497,4.22444921265381,2.3952585827654e-05,0.000215655101683046,972,363
"gene:ENSG00000130813",48.442703958477,2.47697001647164,0.228780649144043,10.8268335881507,2.5688530534494e-27,4.73902011300345e-25,972,363
"gene:ENSG00000090659",0.750680208921686,2.47222587264653,1.15317627383851,2.14384039000159,0.0320456778267648,0.088314709373791,972,363
"gene:ENSG00000248705",0.907634373212977,2.46455885037779,0.794296754105062,3.10281873574395,0.0019168700803932,0.00901210602900371,972,363
"gene:ENSG00000289839",1.09790637874058,2.46232743887509,0.742403376533204,3.31669752146522,0.000910881746201285,0.00487353435438553,972,363
"gene:ENSG00000168016",118.580025487111,2.46179675531091,0.223829949259749,10.9985136638442,3.88482239382622e-28,7.38837149704186e-26,972,363
"gene:ENSG00000162772",67.5395029954137,2.46103913065938,0.266604324669983,9.23105479892644,2.6797977589593e-20,3.03293920596817e-18,972,363
"gene:ENSG00000275302",0.748793458429435,2.45950861852315,0.944150798563589,2.60499553912892,0.0091875456128547,0.0324946015080413,972,363
"gene:ENSG00000125657",39.7080961026174,2.45649102982364,0.28433215563725,8.63951185654015,5.64537062877304e-18,4.84399057486535e-16,972,363
"gene:ENSG00000198610",4.5046414157744,2.44688175753896,0.456322300937317,5.36217877695852,8.22241009192659e-08,1.38526960160604e-06,972,363
"gene:ENSG00000224383",1.08835812743851,2.44316729775677,1.06644980649704,2.29093510343616,0.0219671673432399,0.0652997588056864,972,363
"gene:ENSG00000138496",194.19822155439,2.4296965098791,0.158858983222312,15.294674941227,8.29740641994798e-53,6.95775243796365e-50,972,363
"gene:ENSG00000117525",2.47845488514377,2.42851167246489,0.674898254563984,3.59833746204281,0.000320257900649323,0.00202749408070649,972,363
"gene:ENSG00000140853",41.8361674763684,2.4264387806905,0.343993054209605,7.05374353056558,1.74167268759009e-12,7.31899265163144e-11,972,363
"gene:ENSG00000176927",1.79013527761168,2.42486443068934,0.703969977568234,3.44455659752096,0.000571996869534756,0.00329021708678335,972,363
"gene:ENSG00000273117",1.29644180961105,2.41944232045447,0.657836768974385,3.67787638904184,0.000235183878969424,0.00156011226149872,972,363
"gene:ENSG00000187796",1.51442811036909,2.4107033660359,0.86716882932451,2.77997004102851,0.00543639136084426,0.0211985939177457,972,363
"gene:ENSG00000225963",0.717551361816428,2.4054180492731,0.877966679946455,2.73976006631572,0.0061484050586481,0.0234350777937893,972,363
"gene:ENSG00000251456",0.768137394949359,2.39785270241116,0.851595124707862,2.81571915202513,0.00486681909369353,0.0193498014311332,972,363
"gene:ENSG00000173821",1998.41473729015,2.39719497260217,0.200645889316374,11.9473914006896,6.69952103777403e-33,1.84466812096799e-30,972,363
"gene:ENSG00000294658",0.719597967000387,2.39697476230169,0.879348745095439,2.725852257902,0.0064135699157088,0.0242404297900012,972,363
"gene:ENSG00000204397",1.4935570470215,2.39305973430402,0.723335137679526,3.30836926017586,0.000938409885276755,0.00498898719411688,972,363
"gene:ENSG00000129226",3.6533433175252,2.38806060863968,0.921103198877521,2.59260917945984,0.00952509427914355,0.0334320660695662,972,363
"gene:ENSG00000291045",2.3271684173231,2.37948507292426,0.80809600108724,2.94455741610256,0.00323416932401788,0.0139271605250891,972,363
"gene:ENSG00000188385",1.06411425143482,2.36647624382982,0.808936617592319,2.92541614802071,0.00343995867789241,0.0146028117863589,972,363
"gene:ENSG00000226312",0.83750494571939,2.36400967489027,1.11186874828158,2.12615893606499,0.0334900279901021,0.0915023750535255,972,363
"gene:ENSG00000291077",0.876922355162795,2.36311554884338,0.794441509844671,2.97456202824222,0.00293407129626077,0.0128418371216762,972,363
"gene:ENSG00000174792",2.27453679525291,2.36030533371857,0.618370722481852,3.81697458806816,0.000135098078455875,0.000970233777412026,972,363
"gene:ENSG00000157890",1.48243836514935,2.35890803040712,0.885674585101095,2.66340264256072,0.00773547925290683,0.028191252717824,972,363
"gene:ENSG00000299851",0.87204735016114,2.35208316187943,0.826549893629963,2.84566386131849,0.0044318950660332,0.0179494182608519,972,363
"gene:ENSG00000279373",0.682079539887179,2.34941633434542,1.00170759295397,2.34541132649015,0.0190060989370865,0.0581370441371866,972,363
"gene:ENSG00000166510",2.35962562926676,2.34921788281705,0.784024071014197,2.99635938444869,0.00273224216743674,0.0121310237075507,972,363
"gene:ENSG00000140105",733.583412439348,2.34389481766908,0.389006055410166,6.02534275513447,1.68751613895673e-09,4.26456133307859e-08,972,363
"gene:ENSG00000134824",42.9759223287412,2.34375351590405,0.497676879885869,4.70938797968983,2.48461722154483e-06,2.87014517865116e-05,972,363
"gene:ENSG00000128203",5.55434154958118,2.34011586020828,0.544620592173779,4.29678182175968,1.73295608304551e-05,0.000163026893523832,972,363
"gene:ENSG00000165071",3.35776249928995,2.33799298647144,0.73859053605114,3.16547920986299,0.00154827725823211,0.00751647864733314,972,363
"gene:ENSG00000101670",33.8424815489779,2.32624160777513,0.466307026516976,4.98864798403471,6.08033254050626e-07,8.2782269156649e-06,972,363
"gene:ENSG00000163735",21.4430381263818,2.3246909236816,0.375575715497165,6.1896731544645,6.02890932188812e-10,1.65016794021056e-08,972,363
"gene:ENSG00000298489",0.986413708888132,2.32392917865186,1.04832682750581,2.21679834730641,0.0266368745118903,0.076209221618386,972,363
"gene:ENSG00000182179",17.8942057951816,2.31185266060305,0.304205909547579,7.59963100007256,2.96976322212725e-14,1.56531976919438e-12,972,363
"gene:ENSG00000178201",1.24864783830559,2.31166980509739,0.705062806328046,3.27867217551374,0.00104296718656318,0.00544906787247733,972,363
"gene:ENSG00000299483",0.837615015592676,2.31033628341722,0.737638948913779,3.1320692688738,0.00173578917001016,0.00827437690138175,972,363
"gene:ENSG00000169432",1.17334625255347,2.30814371868359,0.808925906907465,2.85334379697104,0.00432617903406453,0.0176062984382136,972,363
"gene:ENSG00000243910",2.57369005185974,2.30117522296639,0.981184624693995,2.34530297871724,0.0190116235033283,0.0581443021202586,972,363
"gene:ENSG00000185985",0.819190048869283,2.3001653669033,0.963874965151955,2.38637318123589,0.0170154748646086,0.0531766017791461,972,363
"gene:ENSG00000006210",119.942171335764,2.29739212347748,0.359761782469299,6.38587041599822,1.70425275063438e-10,5.17958068265289e-09,972,363
"gene:ENSG00000257443",0.822760008143364,2.29664252932305,0.938691772689178,2.44664180100737,0.0144194063955678,0.046480728496494,972,363
"gene:ENSG00000039068",2.80514887967358,2.29615246078647,0.591294851723044,3.88326137813553,0.000103064673528603,0.000766670268519142,972,363
"gene:ENSG00000114698",8.60401734565938,2.2892425371556,0.612702641231423,3.73630270722293,0.000186745843575133,0.00128363015438382,972,363
"gene:ENSG00000270084",1.8601943064876,2.27761868419713,0.763332670784934,2.98378252545519,0.00284709052621225,0.0125508461813559,972,363
"gene:ENSG00000203727",111.489299790894,2.27570191034143,0.162342787857451,14.0178811783106,1.21178778409007e-44,5.88291080023516e-42,972,363
"gene:ENSG00000223784",7.34462955386071,2.27131666486547,0.336766700197455,6.74448116020301,1.53574814549309e-11,5.59910707273844e-10,972,363
"gene:ENSG00000196503",0.803657450019043,2.26320187278396,0.942427137705231,2.40146084746112,0.016329756452899,0.0513730127972511,972,363
"gene:ENSG00000136869",12.4927697097374,2.26081349487294,0.307968619696969,7.34105149121201,2.11922252520019e-13,1.0024465934588e-11,972,363
"gene:ENSG00000290439",2.40128394584855,2.2596314445289,0.916884816126658,2.46446598829569,0.0137217585805251,0.0447424779142916,972,363
"gene:ENSG00000231123",1.9772150381384,2.25349572870585,0.603752378704577,3.73248339582693,0.000189601198654925,0.00129931757532914,972,363
"gene:ENSG00000131398",1.63190777893802,2.24906931618143,0.835443551167712,2.69206616418054,0.0071010856039689,0.0263212431629532,972,363
"gene:ENSG00000231177",1.35943311060746,2.24403151745125,0.667323613553905,3.3627335701496,0.000771748082465886,0.00423222610741102,972,363
"gene:ENSG00000257542",0.658306723845245,2.24049021744968,0.867793933080782,2.58182286374791,0.00982800145947647,0.0342670517717675,972,363
"gene:ENSG00000151882",10.2257827113181,2.23995898004079,0.381229471869757,5.87561861116039,4.21267203743734e-09,9.72657994325958e-08,972,363
"gene:ENSG00000261770",1.40610583503304,2.23617397223907,0.706578786531495,3.16479069972673,0.00155194545143203,0.00753176926723674,972,363
"gene:ENSG00000163898",6.51427381143078,2.23398324829745,0.540407943635035,4.13388306854011,3.56684999118844e-05,0.000306908808943304,972,363
"gene:ENSG00000239435",0.905312175477134,2.23204126374828,0.717560773157126,3.11059543281295,0.00186710552556211,0.00881380827419901,972,363
"gene:ENSG00000125726",32.2485627941556,2.22754664789776,0.339881739093113,6.55388740166327,5.6058242377668e-11,1.83687825112472e-09,972,363
"gene:ENSG00000069667",16.3947813931169,2.22628990205921,0.396939333945505,5.60864019176505,2.03922477642855e-08,3.94335625529915e-07,972,363
"gene:ENSG00000100918",0.928065763413672,2.22508750744799,0.948802040720477,2.34515463916831,0.0190191894952905,0.0581578000678135,972,363
"gene:ENSG00000293159",2.50293725391602,2.22433839315088,0.549645544778564,4.04685967944488,5.19093370928476e-05,0.000424855124529216,972,363
"gene:ENSG00000196159",14.3291643606678,2.22356688741941,0.29053756892068,7.65328523839361,1.95908695813458e-14,1.05676129250488e-12,972,363
"gene:ENSG00000113805",3.35562016360815,2.21767545359964,0.799573531437649,2.77357286904209,0.00554444216523299,0.0215515948302187,972,363
"gene:ENSG00000176771",3.54141242809524,2.21662909404474,0.66714837828544,3.3225428798035,0.000892009602568904,0.00478505180232368,972,363
"gene:ENSG00000246451",3.39437905476149,2.20490110389878,0.515354098920811,4.27841965071395,1.88224909567753e-05,0.000175018807041629,972,363
"gene:ENSG00000282033",0.942983908063009,2.20423261267802,0.741933817005759,2.97092889170856,0.00296900516417,0.0129730476713899,972,363
"gene:ENSG00000198431",1821.73455347393,2.19442176068109,0.111250686238112,19.7250177494125,1.3151127326508e-86,4.04353328199034e-83,972,363
"gene:ENSG00000144452",9.54728681339497,2.18794594178506,1.01025729518031,2.16573139557935,0.0303317184591229,0.0845639326180897,972,363
"gene:ENSG00000185339",28.2913449524177,2.18577309269491,0.413927172186159,5.28057407091865,1.28779748308459e-07,2.07125439999516e-06,972,363
"gene:ENSG00000242950",0.582070761477235,2.15836096822123,0.883699633438593,2.44241469222157,0.0145893772051197,0.0469138627645195,972,363
"gene:ENSG00000279078",1.12382187482437,2.15241039659876,0.7176364860479,2.99930457612644,0.00270596652353241,0.0120317354606233,972,363
"gene:ENSG00000293110",1.09062073456889,2.14770043229599,0.82645681526176,2.59868439903392,0.00935817676640324,0.0329716663457996,972,363
"gene:ENSG00000112137",2.91599479070871,2.14489163809661,0.566350848198657,3.78721360605123,0.000152346124919413,0.0010772254934892,972,363
"gene:ENSG00000132205",2.80249656762087,2.13995788758598,0.686947184440016,3.11517091278338,0.00183838355692692,0.00869602560466355,972,363
"gene:ENSG00000165474",12.3884808973333,2.12640731989171,0.4103088705138,5.18245515196628,2.18984031985923e-07,3.33869208436058e-06,972,363
"gene:ENSG00000038295",3.29022269152708,2.11872385037807,0.996317631794541,2.12655460745172,0.0334571074709704,0.0914259692822488,972,363
"gene:ENSG00000261150",8.86143578742532,2.10005581272368,0.461543496841311,4.55007128709632,5.36277441337399e-06,5.75188734755368e-05,972,363
"gene:ENSG00000232810",0.580356767511206,2.09816289541205,0.889858135173156,2.35786223947233,0.0183805125928165,0.0565516504857035,972,363
"gene:ENSG00000251442",4.22975508051293,2.09467032590575,0.494541160426079,4.23558339229247,2.27959081231009e-05,0.000206754627853966,972,363
"gene:ENSG00000135116",4.57863796800108,2.09044692022978,0.466514372983658,4.48099145769086,7.42970854630247e-06,7.69154114827093e-05,972,363
"gene:ENSG00000143320",11.2408442269789,2.08999166361583,0.431409193007338,4.84456914106667,1.26886726960552e-06,1.58269529342006e-05,972,363
"gene:ENSG00000302457",0.880323023247922,2.08839741168611,0.706145321873332,2.95746122929174,0.00310183754350025,0.0134609971777212,972,363
"gene:ENSG00000137877",1.48261631315321,2.08649461558321,0.885274726216698,2.35688939692206,0.0184287348510343,0.0566622167553133,972,363
"gene:ENSG00000297189",1.27065723381284,2.08458879695978,0.844882456249204,2.46731220602469,0.0136131606749372,0.0444881467017258,972,363
"gene:ENSG00000273026",2.83239654115151,2.08197434850615,0.517336708305779,4.02440869762438,5.71186482697744e-05,0.000460946991811373,972,363
"gene:ENSG00000117152",6.99688496993206,2.07990607037708,0.338360404088742,6.1470137913406,7.89552665375859e-10,2.13260140129632e-08,972,363
"gene:ENSG00000228986",1.57248960842077,2.07777642301301,0.925912964146503,2.24402995040499,0.0248304743716055,0.0720466485069799,972,363
"gene:ENSG00000106483",6.88314336439451,2.07241887907294,0.403841759747824,5.13175972778805,2.87045778698335e-07,4.28432081345217e-06,972,363
"gene:ENSG00000164794",12.7157690141603,2.07154046811151,0.275174465551686,7.52809845186167,5.14845681511388e-14,2.58797633038749e-12,972,363
"gene:ENSG00000276403",0.860181584568443,2.07144942300137,0.820334509430482,2.52512773653698,0.0115656242221973,0.0390630969701751,972,363
"gene:ENSG00000138166",300.069530831974,2.06590893365171,0.183120395180058,11.281697659184,1.61596989844391e-29,3.46644333563874e-27,972,363
"gene:ENSG00000269800",1.21885474667197,2.06330677516884,0.698414561814806,2.95427227320033,0.00313407363562818,0.0135753440784383,972,363
"gene:ENSG00000166289",2.55195476466111,2.05809786901612,0.685493914819218,3.00235760598822,0.00267897270459445,0.0119318417321001,972,363
"gene:ENSG00000177453",0.578506245918863,2.04987275120936,0.919440465644364,2.22947850111509,0.025782084199858,0.0742356624502858,972,363
"gene:ENSG00000185404",13.0937983027163,2.04935815444557,0.293644449963981,6.97904610387477,2.971909484965e-12,1.20231987233847e-10,972,363
"gene:ENSG00000286153",2.08663885873725,2.04892925826851,0.625322755612415,3.2765947502772,0.00105067052947961,0.00547845390837757,972,363
"gene:ENSG00000243649",9.34255797871666,2.04810134010022,0.411300410852899,4.97957523517456,6.37239774743179e-07,8.63127706641863e-06,972,363
"gene:ENSG00000135605",8.46621952129484,2.04046881988644,0.508164764846125,4.0153685596527,5.9352969964253e-05,0.000476476758007198,972,363
"gene:ENSG00000107968",15.6792657046902,2.03833561477758,0.440486795205798,4.62746133814353,3.70175307676683e-06,4.12877513665021e-05,972,363
"gene:ENSG00000234745",36.5913273973349,2.03649098078351,0.318037288167928,6.40330884631434,1.5204518518213e-10,4.64392313947007e-09,972,363
"gene:ENSG00000279029",2.42496208384599,2.03540353097214,0.534861759918694,3.80547588835207,0.000141531802201734,0.00101083185714966,972,363
"gene:ENSG00000131480",1.21555602968264,2.0300333388423,0.970279591371144,2.0922148181779,0.0364193035282181,0.0977966974510286,972,363
"gene:ENSG00000067064",149.730521316916,2.0289732644968,0.349505448718769,5.8052693368149,6.42626176269281e-09,1.42318939973778e-07,972,363
"gene:ENSG00000164626",7.53249432516758,2.02005707637185,0.43707235150895,4.62179103619297,3.80441129513287e-06,4.23559321500369e-05,972,363
"gene:ENSG00000090339",436.150086607767,2.01906064092218,0.390865425150307,5.1656158641961,2.39648519724378e-07,3.62975032173672e-06,972,363
"gene:ENSG00000287932",1.20727216746976,2.01013184122526,0.694072107722511,2.89614266134565,0.00377780616060302,0.0157712079770999,972,363
"gene:ENSG00000204516",1.60082549769931,2.00743603907637,0.614905727892563,3.26462406840209,0.00109609447278705,0.00567042928602791,972,363
"gene:ENSG00000101265",12.297613621819,2.00636560041597,0.367245694093727,5.46327876046904,4.67419717305647e-08,8.36368471857864e-07,972,363
"gene:ENSG00000248476",0.793713894227705,1.99870437752836,0.728428690327714,2.74385729731369,0.00607219279115158,0.0231877070194917,972,363
"gene:ENSG00000281162",0.684279927233485,1.99703783925215,0.899459470882151,2.22026439645307,0.0264008252461645,0.075704380177633,972,363
"gene:ENSG00000197355",2.17714154967801,1.99600504853266,0.769395844741188,2.59424984184063,0.00947975715083743,0.0333109637940284,972,363
"gene:ENSG00000196139",312.832831745509,1.9959598349139,0.173510796639511,11.5033754300647,1.26855505921887e-30,2.91917908655654e-28,972,363
"gene:ENSG00000106785",149.124985149269,1.99085579421519,0.133614400119364,14.9000092238312,3.29534004652026e-50,2.33817050685407e-47,972,363
"gene:ENSG00000167034",14.1389334534031,1.98706470275301,0.374154206827095,5.31081748245924,1.09134586008688e-07,1.7848535839435e-06,972,363
"gene:ENSG00000197497",4.25326978207052,1.98179727496948,0.464438191518161,4.26708507431604,1.98043650774382e-05,0.000183409099873785,972,363
"gene:ENSG00000121236",97.8898709218366,1.97148164498263,0.280844395800548,7.0198361600306,2.22128565192103e-12,9.16739993437118e-11,972,363
"gene:ENSG00000011422",59.3517148374931,1.97067069333092,0.313227789950305,6.29149378362494,3.14425409998208e-10,9.25478347165777e-09,972,363
"gene:ENSG00000241532",0.923650786403664,1.96885740466978,0.696839633599262,2.82540962043216,0.00472202073038127,0.0188981454796902,972,363
"gene:ENSG00000279425",1.38919294073709,1.96562009567711,0.708914240910828,2.77271915591884,0.0055590073585549,0.0215945604865489,972,363
"gene:ENSG00000023909",259.651736756,1.96302294702569,0.142134389762529,13.8110344041679,2.18668896325298e-43,9.16819045320249e-41,972,363
"gene:ENSG00000136867",7.03937563861706,1.9543097188239,0.7566868042564,2.58271943931203,0.00980250016372627,0.0341910612630785,972,363
"gene:ENSG00000290002",0.807952207177926,1.95312677654823,0.915065614838353,2.13441172400872,0.0328090927208873,0.0900285798772762,972,363
"gene:ENSG00000138669",2.96625591330813,1.95134619312988,0.611041901211076,3.19347362146907,0.00140572179973707,0.0069468941231046,972,363
"gene:ENSG00000142961",16.5399022171241,1.95040511311217,0.333452242429758,5.84912879547668,4.94154356132681e-09,1.12684296192036e-07,972,363
"gene:ENSG00000279124",1.78759678668214,1.94745536087686,0.689100740390959,2.82608223548269,0.00471211650046621,0.0188689223357067,972,363
"gene:ENSG00000289017",0.763409061804907,1.94005706046369,0.723226054562705,2.68250438189306,0.00730731944980519,0.0269503057197133,972,363
"gene:ENSG00000025708",18.3657713717479,1.93512347041111,0.358124333053832,5.40349619337434,6.53543432924659e-08,1.12467996740617e-06,972,363
"gene:ENSG00000288833",0.976472281698343,1.93480053964104,0.774241380693803,2.49896296928388,0.0124557325840715,0.0414397393527413,972,363
"gene:ENSG00000235159",0.744754684265904,1.93412779442638,0.751968656383585,2.57208565544223,0.0101087878030368,0.0350671149662321,972,363
"gene:ENSG00000279278",0.900874893520249,1.93277315089668,0.747996197500781,2.5839344603014,0.00976803543096548,0.0340901849471153,972,363
"gene:ENSG00000182376",0.76456207126273,1.92924582228658,0.813731909317334,2.3708617054296,0.0177466699324287,0.0549589670830024,972,363
"gene:ENSG00000269997",1.1052210235918,1.92824545229004,0.7350581183809,2.62325577266919,0.00870938620607201,0.0311110241526091,972,363
"gene:ENSG00000167371",0.942598772281284,1.92804573905322,0.811782009761171,2.37507818092749,0.0175452335180363,0.0544723103232471,972,363
"gene:ENSG00000149596",1.82170600095378,1.91575505558588,0.880364076052808,2.17609408163875,0.0295482263777568,0.0827422101118483,972,363
"gene:ENSG00000169903",2.36789210984612,1.9146232620725,0.552349891538221,3.46632323352238,0.000527628548946829,0.0030802821110668,972,363
"gene:ENSG00000188277",1.26524548465372,1.91251328331194,0.653136687428617,2.92819760415153,0.00340933291133449,0.0145053195887292,972,363
"gene:ENSG00000229704",0.638762699765154,1.91099425538442,0.73689463032065,2.5933073423983,0.00950577806211084,0.0333769687266503,972,363
"gene:ENSG00000225864",0.800870005791543,1.90872339503014,0.697756186300871,2.73551626270656,0.00622825086744625,0.0236660704433879,972,363
"gene:ENSG00000128335",148.530812543235,1.90746403871654,0.246827553700801,7.72792182281534,1.09316439723637e-14,6.16718556581547e-13,972,363
"gene:ENSG00000107864",14.2173907506975,1.90682912399613,0.3145607161661,6.06187939561164,1.34540086358232e-09,3.49085163591655e-08,972,363
"gene:ENSG00000280392",0.603196799275458,1.90671244867383,0.802655869032982,2.37550427553839,0.0175249893675704,0.0544277784264208,972,363
"gene:ENSG00000283108",0.913253264765112,1.90628341361177,0.767288941818586,2.48444009774675,0.0129755336572468,0.0427909626222539,972,363
"gene:ENSG00000248734",1.84579056104124,1.9061126067439,0.616036730984375,3.09415414840295,0.00197374906947078,0.00923920904176529,972,363
"gene:ENSG00000198846",2.0152116652982,1.90260249827519,0.647282268520373,2.93937064369824,0.00328879521406161,0.0141096963044206,972,363
"gene:ENSG00000175707",1.76621133580035,1.90155685534139,0.867089732522744,2.19303352815507,0.0283049635271364,0.0799372621903329,972,363
"gene:ENSG00000221926",147.079369034175,1.89933313880893,0.13720024891116,13.8435108819576,1.39236344170086e-43,5.97356297034826e-41,972,363
"gene:ENSG00000120875",23.9693877001733,1.89628014187747,0.235356872392724,8.05704172816025,7.81629737163141e-16,5.13149658049311e-14,972,363
"gene:ENSG00000065413",14.2416591601395,1.89094963783032,0.272098513186283,6.94950375026764,3.66573379301471e-12,1.46059302405044e-10,972,363
"gene:ENSG00000095739",58.1313492077358,1.88827187961683,0.262249103301541,7.20029870777342,6.00807926173601e-13,2.68370571962484e-11,972,363
"gene:ENSG00000273445",3.99080476757533,1.88561895639482,0.42302280039635,4.45748776337374,8.29257692175278e-06,8.48012522463943e-05,972,363
"gene:ENSG00000157193",36.9836295505495,1.88341795905761,0.28303730023404,6.65431007679987,2.84632035788008e-11,9.79643991831564e-10,972,363
"gene:ENSG00000067066",198.440412451011,1.88154422806857,0.174054807579128,10.8100675542283,3.0844284456678e-27,5.6338154421465e-25,972,363
"gene:ENSG00000162687",2.95495984854765,1.87533217601705,0.629079955629402,2.98107126007656,0.00287241944338787,0.0126378234895348,972,363
"gene:ENSG00000135604",21.3799657099291,1.87466664487113,0.279773473784581,6.70065899926802,2.07481703759436e-11,7.37499512707916e-10,972,363
"gene:ENSG00000175147",2.11359093457156,1.87266675669185,0.716039267389681,2.61531293321196,0.00891457385004268,0.0316871018083984,972,363
"gene:ENSG00000131979",42.3604209929348,1.86930618095381,0.284309660049292,6.57489506557646,4.86874919448808e-11,1.60965385555405e-09,972,363
"gene:ENSG00000167105",3.52344396185778,1.863308688201,0.622718933400233,2.99221460639838,0.00276961490750614,0.0122762748230835,972,363
"gene:ENSG00000140284",1.67484601719703,1.86233977125533,0.693258736694368,2.68635600632374,0.00722360764385239,0.0267109869340126,972,363
"gene:ENSG00000156500",2.1896363472096,1.86205731383803,0.706933999213182,2.63399032428841,0.00843878926897564,0.0303408272138107,972,363
"gene:ENSG00000109099",9.97018983413645,1.8579714507592,0.339731286242594,5.468944209726,4.52724211330159e-08,8.1402107705836e-07,972,363
"gene:ENSG00000234841",0.879177491623039,1.8521780265038,0.763004882529748,2.42747860323369,0.0152041836638344,0.048543921812118,972,363
"gene:ENSG00000237596",6.02787753726364,1.85154620607794,0.439459412107969,4.21323597825922,2.51737812497278e-05,0.000225111932377595,972,363
"gene:ENSG00000167100",1.24198076775301,1.8498863252157,0.767147476644114,2.41138292379977,0.0158921532194582,0.0502677630616958,972,363
"gene:ENSG00000183604",10.8561490033963,1.8486953725361,0.673441259162904,2.74514717858846,0.0060483765370934,0.0231254819391293,972,363
"gene:ENSG00000111837",1.91852466665157,1.84563402027418,0.5940171750877,3.1070381424606,0.00188972014790663,0.00890461233424817,972,363
"gene:ENSG00000132274",138.102345295715,1.84426675972569,0.26167823335227,7.0478416798349,1.81714216227843e-12,7.60150535367631e-11,972,363
"gene:ENSG00000197536",6.86851788969022,1.84159481373563,0.322944712770524,5.70250801735285,1.18057356841488e-08,2.44985615186925e-07,972,363
"gene:ENSG00000135407",0.746076431078491,1.83927211996757,0.859241456309963,2.14057655908082,0.0323082007959066,0.0889186466183626,972,363
"gene:ENSG00000298624",2.5606622820638,1.83641174047482,0.504048317614726,3.64332480894915,0.000269138858798436,0.00174703506935733,972,363
"gene:ENSG00000225415",0.982664158186522,1.83551001910494,0.688925941483697,2.66430672526559,0.00771471840687655,0.0281378262495173,972,363
"gene:ENSG00000165023",3.60423909192279,1.82820979475153,0.443137851934654,4.12560061563219,3.69768477425729e-05,0.00031595594588003,972,363
"gene:ENSG00000291110",81.7544864118416,1.8278789225026,0.127488287488452,14.3376223691778,1.27343950450542e-46,7.57819741261804e-44,972,363
"gene:ENSG00000289009",10.2110580895341,1.8275327154221,0.492908176828025,3.7076534765211,0.000209188637226227,0.00140997880144298,972,363
"gene:ENSG00000293222",0.739485731970099,1.8270815656247,0.818414945546185,2.23246358777742,0.0255843392078514,0.0737814428179526,972,363
"gene:ENSG00000280069",0.923165842197551,1.82249817716236,0.739718182910137,2.46377366308942,0.013748289777567,0.0448185986599322,972,363
"gene:ENSG00000128242",5.25849139668204,1.82124378421122,0.489748010926276,3.71873645952466,0.000200221810867181,0.00136122643679974,972,363
"gene:ENSG00000285928",2.26742275000573,1.82086576968535,0.563118757402769,3.23353776756362,0.00122267168545648,0.00620177268443803,972,363
"gene:ENSG00000279133",3.517275578349,1.82076301676239,0.423053023343176,4.3038648025106,1.67844112013351e-05,0.000158891325967477,972,363
"gene:ENSG00000221963",187.748791995013,1.82040230866707,0.179157941551361,10.1608797963623,2.96389692865853e-24,4.40951375321714e-22,972,363
"gene:ENSG00000135750",12.0179637388133,1.81917858411008,0.342322543407885,5.31422373180516,1.07112951084063e-07,1.75772220824771e-06,972,363
"gene:ENSG00000272078",5.02778074704173,1.81883198859275,0.855841882806859,2.12519628348594,0.0335702380313923,0.0916672219069161,972,363
"gene:ENSG00000119514",44.5521386904539,1.81349195551558,0.327600345443262,5.5356838927072,3.10016265166753e-08,5.79450867253927e-07,972,363
"gene:ENSG00000144063",3.8500965967711,1.80954965781762,0.404239972849059,4.47642435027893,7.59035460917695e-06,7.84464211933313e-05,972,363
"gene:ENSG00000124201",394.396191864726,1.80721193762702,0.208827993032073,8.65406936774735,4.96949792863185e-18,4.34489562973461e-16,972,363
"gene:ENSG00000267530",3.59798123389195,1.80551391197746,0.471760041718996,3.82718702796138,0.00012961603028824,0.000935507248340162,972,363
"gene:ENSG00000293004",13.5569214722734,1.80220298154706,0.380903601902484,4.73138865724995,2.22989116360494e-06,2.60856259899707e-05,972,363
"gene:ENSG00000168491",1.91877165162487,1.80196083553885,0.672466805082318,2.67962793392942,0.00737040327339071,0.027117909770146,972,363
"gene:ENSG00000138769",3.43856782872821,1.79811559050818,0.657150971313167,2.73622906912098,0.00621477475004176,0.0236245960413703,972,363
"gene:ENSG00000065989",3.74595763635693,1.79606142138143,0.631208545804001,2.84543267565192,0.00443511337909399,0.0179585100126264,972,363
"gene:ENSG00000308605",2.85314268452235,1.79576352910088,0.478375638066411,3.75387746825766,0.000174120003511528,0.00120939978342646,972,363
"gene:ENSG00000279476",0.987517636091852,1.79530357445944,0.71782660518929,2.50102679599904,0.012383380841382,0.0412809197256623,972,363
"gene:ENSG00000163082",135.227188419181,1.78808677023484,0.232829660697848,7.67980662289977,1.59328916238267e-14,8.74791621060578e-13,972,363
"gene:ENSG00000204131",3.66967896061149,1.78746880234476,0.489100439910622,3.65460477334962,0.000257578460932713,0.00168563584508219,972,363
"gene:ENSG00000125347",72.5652055909493,1.78711788918163,0.238953808623718,7.4789261551207,7.49323614266087e-14,3.70603807935142e-12,972,363
